dog_id,dog_name,breed,age_years,weight_kg,height_cm,color,vaccinated,neutered,owner_city,owner_age,owner_income,diet_type,daily_walk_minutes,barks_per_day,vet_visits_per_year,last_vet_visit,adoption_date,favorite_toy,training_level,sensor_metric_1,sensor_metric_2,sensor_metric_3,sensor_metric_4,sensor_metric_5,sensor_metric_6,sensor_metric_7,sensor_metric_8,sensor_metric_9,sensor_metric_10,sensor_metric_11,sensor_metric_12,sensor_metric_13,sensor_metric_14,sensor_metric_15,sensor_metric_16,sensor_metric_17,sensor_metric_18,sensor_metric_19,sensor_metric_20,sensor_metric_21,sensor_metric_22,sensor_metric_23,sensor_metric_24,sensor_metric_25,sensor_metric_26,sensor_metric_27,sensor_metric_28,sensor_metric_29,sensor_metric_30
5781,Bear,Labrador,-1.0,24.11,38.79,Brown,nan,No,Toronto,77,53437,Unknown,95,82,7,not_a_date,11-09-2021,Frisbee,nan,36.439607685107276,11.58087516216397,,18.798748737519105,33.416068756596076,,,,35.779406765082186,,56.18755976534101,,12.5156370210088,32.22327627528172,49.55751216499354,3.2429894944892013,69.47458832875711,57.33893814025846,80.72037885145014,,nan,nan,error,,missing,nan,,,error,error
2878,Daisy,Beagle,17.0,,5.38,Black,nan,No,Karachi,52,110630,Dry,66,153,10,not_a_date,01-07-2025,Frisbee,nan,51.43949943665652,41.53047206776855,-4.082612434577882,29.02092525327675,38.1400572959666,47.946770073432816,56.529886702541255,,63.2104845840091,79.43471405973582,,52.55688693047209,,,69.61737502045013,,12.279482595925217,50.41427641209632,49.53052242292382,60.899658823861046,missing,,nan,missing,46.26,error,error,nan,missing,error
6168,,nan,7.0,,27.03,White,No,nan,nan,42,93759,Wet,-10,200,-2,not_a_date,not_a_date,Ball,Basic,,17.894040694408517,1.4901994074404996,31.90686397851034,33.33114077834182,37.87795952344413,,50.26230008517908,,47.23358433421859,65.39733373718241,85.23090798091178,,36.491116170588576,25.38219384419632,72.68771512774886,,32.36336775853119,43.376292401822866,8.445429249435847,nan,error,missing,33.4,missing,60.19,error,missing,,nan
1596,Luna,Mixed,8.0,23.14,12.02,Mixed,No,No,nan,20,69372,Mixed,nan,181,10,12-02-2024,14/03/2023,Rope,Basic,25.810678348597925,,34.12445921126255,43.79287965699089,54.338427166143425,33.89520749829525,81.19407810110816,84.12335526462114,28.918516755853737,54.40749446211779,,38.742705966184104,53.90900898014819,43.8778470423492,,35.259891702865566,45.7701068146221,19.524238105866672,21.700825626547747,,error,missing,nan,missing,46.26,60.19,error,,error,nan
2631,Max,Pug,14.0,37.72,unknown,White,nan,nan,Karachi,24,129230,Dry,61,40,7,2024-09-10,2022-11-20,Ball,Intermediate,,,,,56.03508099320862,15.143154539689036,34.800314634023614,47.896790376347326,49.97580857500953,72.29698610084917,46.23647038229689,,87.17719309360126,42.03900803638444,44.0097893888573,71.86591890984886,39.498415329497135,33.87578083305302,63.57584269772052,76.70063427381974,,,nan,nan,error,error,missing,66.28,missing,missing
5874,Toby,nan,,33.62,,Black,nan,No,Tokyo,76,76634,Mixed,116,243,-2,08-03-2019,2016-07-19,None,Advanced,34.84762950585238,,10.005848012674733,50.52869464783404,37.83504436016685,58.19469863663631,48.86945366985187,28.208465163230127,66.67717251328312,48.15205493218446,53.72010009440763,80.08385774538007,68.5073867556009,71.6107222915073,39.387359112230435,19.97523805603055,57.28871185761302,16.26220717091779,,17.816205660866842,,,error,,46.26,,40.42,missing,15.35,
1328,Milo,Unknown,-3.0,15.21,12.89kg,Brown,nan,Yes,Dubai,71,130810,Mixed,-1,275,8,,2022-03-12,Frisbee,Advanced,90.90273049958994,89.15235879752488,56.77116033972242,27.637573975295204,70.68434168131236,,23.237759234834048,102.96074326154061,46.62130149578114,50.48536249639037,60.00205014286364,42.69772002579685,31.609417743187528,70.17239521298364,42.6049217996457,75.76743517860237,36.04041355835899,56.42134091016519,20.351724790258125,34.013124020622115,missing,error,,missing,nan,error,error,missing,error,70.55
3768,Bear,Unknown,14.0,,30.17,,No,No,Sydney,38,72258,Unknown,9,296,-1,04/06/2017,2023-03-31,,Basic,,,28.287127549835105,40.8559780674473,,40.88120893611475,37.95611411488249,13.350413187641841,,78.37418223518276,,51.058070601470135,,59.55556922795974,20.061496588052595,62.75623233222007,62.98016329979855,69.35449476435289,78.0871863468526,,error,error,82.12,33.4,error,error,missing,error,15.35,70.55
4171,Lola,Husky,18.0,23.04,37.1,,nan,Yes,Tokyo,17,120438,Raw,154,106,14,not_a_date,11/03/2021,,nan,,50.61964114167477,55.95843500910237,25.47004727558916,,75.62708912639332,39.742798346044594,54.87651426277842,,20.85899712688226,73.12869070543593,69.87716844684893,5.859677164769089,,69.60643918755642,,,34.673905210130144,41.642371257570616,53.803438375943216,missing,49.83,nan,33.4,,60.19,,66.28,nan,70.55
5835,Charlie,nan,16.0,46.1,12.46,Mixed,Yes,Yes,Sydney,88,82709,Mixed,-1,273,6,2017-03-15,31/12/2016,Rope,None,,28.65019157245493,42.37710823924546,,71.46727850125937,58.44078628824897,60.42931072326155,,,,56.9187604671677,43.27122962096627,,49.06041266096769,47.46236232147468,,,46.46534894124874,40.93242955222549,87.7201596537784,nan,nan,82.12,33.4,nan,missing,40.42,error,error,missing
4573,Bear,Beagle,1.0,unknown,11.31,Black,Yes,Yes,Toronto,49,31391,Raw,195,61,10,21/03/2023,not_a_date,None,Basic,37.27930740904006,79.50401708264121,80.77320670164046,53.02816933688683,44.192927118607116,45.47368989775611,,56.09942951530505,14.133271131263363,,78.08020576435786,68.66189928727933,,51.91608985457647,110.73515768991766,57.548787184174095,,-11.148041645164703,101.05892195001132,13.385174171002959,error,nan,,error,,,,error,nan,nan
6600,Bailey,Labrador,8.0,25.72kg,17.19,Golden,No,No,Toronto,51,114783,Dry,64,164,10,2019-08-21,,None,None,75.55898991001136,25.23680230480611,35.72000382650039,60.03882938757964,63.11708444005366,24.68830358909919,35.88909979661287,42.69305863949015,66.21991459265251,-7.002024965819032,76.00245893002396,29.588168860897564,,20.221318586221958,36.944953416254016,35.489367546503566,64.83356277232204,,88.75106764109978,,error,,missing,error,missing,nan,error,66.28,nan,missing
1675,Lola,Unknown,19.0,,,,No,nan,Karachi,63,120298,Unknown,143,35,2,07-02-2016,16/08/2023,Frisbee,Advanced,24.62184675995521,33.92994629276204,,,20.03144845516299,,65.10119310441408,,48.23845413691525,30.32389752432637,37.19590455945741,74.81034296557563,,32.47301487129111,,15.708497412530079,59.54675823164619,,65.81615263610203,78.57626836575551,missing,missing,nan,33.4,error,60.19,40.42,error,error,error
5363,Bella,Pug,3.0,42.23,,Mixed,No,Yes,Karachi,43,41121,Mixed,154,148,unknown,05-24-2021,28/11/2016,Ball,Basic,78.9935952999503,34.44705955644719,26.205890136884925,70.87373244926485,41.28861057652164,75.25082572576233,30.321978484467934,73.33021604273745,27.410600441696033,80.86739681289411,11.3199090244618,68.40066642843726,43.6494297153849,46.96796055886232,43.02765810726372,54.73870179096703,38.771796739492316,50.57213171385432,23.772893821108013,51.20186155016419,,49.83,error,33.4,nan,error,error,,error,
3681,Lola,German Shepherd,10.0,34.8,,Brown,nan,No,Sydney,22,72086,Unknown,88,163,-1,2020-10-28,not_a_date,None,Intermediate,,51.93113839836548,43.08387841960915,24.885755756704754,,39.33063600478334,,78.38212386747244,47.18256830629746,57.57673647799533,,42.64001309080368,61.8846042486906,73.83477006176344,33.19775224428372,,,41.583474061741526,,18.828429561671314,error,error,error,,missing,nan,nan,,,
5149,Bella,Unknown,0.0,21.83,26.14kg,Golden,Yes,Yes,Tokyo,76,67856,Mixed,5,297,10,18/10/2021,2024-09-12,nan,Advanced,,,62.43001882138899,39.6307141595979,54.11000039613276,72.43070447238505,58.28945424839036,39.682117672403784,,,47.938283208134564,46.62881199241967,,46.37909822796394,69.78967883989313,,48.98495034712006,41.68749838048233,87.15350040698402,54.967217938904085,nan,nan,missing,,46.26,missing,missing,error,error,70.55
5083,Bear,Bulldog,14.0,,38.81,Black,nan,nan,Tokyo,66,25645,Unknown,50,204,nan,2021-11-25,2018-02-02,nan,nan,22.953437903123483,,,77.06837787437513,56.54102809868599,23.83091498722564,29.493303286111537,49.32494801546228,,62.87368588802487,73.73648484079204,,57.552297202858895,1.2097525355843288,,,34.37431406405064,49.990801556416855,64.9255986921901,42.26844405876068,,missing,nan,nan,missing,error,nan,nan,,error
5585,Milo,Golden Retriever,4.0,,40.6,Golden,nan,Yes,Karachi,42,134650,Wet,-13,199,2,08-18-2020,19/10/2024,Ball,Intermediate,,,23.903022451654845,80.09451193165847,42.77829222507639,,,,69.52779654542016,,63.684581816961085,31.839998378627193,45.56186679935523,,,13.16404287649447,49.148264997751276,,,40.09303861640127,missing,49.83,,error,,missing,nan,missing,missing,error
7120,,nan,3.0,12.21,33.65,Brown,No,No,London,52,69392,Mixed,17,103,7,07-22-2018,,Frisbee,Basic,46.26966969302795,72.21249714956599,,21.82445952557572,,55.98428768070282,46.88344007923875,57.49848652361297,,63.479867382290934,42.475029518680934,31.863647699340376,38.88477379137462,56.67940354438416,,47.096102091162585,14.377557796566506,,57.85271001396497,55.64141209996238,missing,49.83,missing,,46.26,error,,error,missing,error
6434,Milo,Beagle,20.0,37.79,,,nan,Yes,Tokyo,51,83574,nan,108,260,12,2020-02-17,28/12/2024,nan,Advanced,49.6155081534535,60.98564190180886,57.90508280694285,70.16941728621207,25.803722142415715,,30.005955249218335,74.92793668741108,31.157605597511083,,57.22745602643975,50.48192605486596,41.14389345170789,,31.139703170273823,,,57.60336574480732,20.48486231611445,59.24971679690243,7.06,49.83,82.12,33.4,nan,missing,nan,nan,15.35,70.55
6651,Bella,German Shepherd,15.0,39.83,38.94kg,Black,Yes,Yes,Dubai,29,143924,Unknown,89,46,12,2022-08-07,2022-08-28,nan,Basic,,58.30692834411073,46.317905272276604,,69.35940740819267,56.46665246397708,73.5648594833846,31.20256115266408,64.60533987794513,41.42643877916201,68.39825240275499,79.69900018598022,81.38209192737185,83.11172219157552,60.264972005475244,50.774879751890516,13.307625955324433,62.97403568607011,60.061456076998226,68.23201587122355,,missing,missing,missing,missing,,nan,66.28,nan,70.55
3918,Max,Husky,-3.0,46.56,41.15,Mixed,Yes,Yes,Dubai,62,79413,nan,-2,165,12,,04-13-2022,Rope,Intermediate,,20.58671309866547,39.23469884185661,,5.841460925013635,,23.296579652473287,45.43430158650005,77.07020664921878,59.42524600076221,,57.601221082678876,59.48233359867313,61.85629092344465,84.56082969277031,34.354869675565816,33.778252030708465,67.15845871510608,30.300106509096103,47.902299166152986,error,error,82.12,error,nan,nan,nan,66.28,15.35,70.55
5540,Duke,Boxer,-1.0,43.84,,Mixed,No,Yes,Dubai,79,87803,nan,86,208,unknown,2024-10-05,20/01/2018,,nan,76.48575198261686,48.05153203971892,28.671204424632478,82.72495153989658,72.9308319287602,44.78423202306296,50.95829845746881,24.024121371135575,58.2873528763072,51.114486131259156,-8.11830774993119,83.26137066643265,,41.517478432215626,49.03217096418034,46.99957696003803,83.92079172219212,57.66465992664684,96.24291515084724,,,error,82.12,error,46.26,,missing,nan,,
4592,Bear,nan,7.0,40.32,47.12,Golden,nan,nan,Lahore,72,78458,Mixed,-10,277,9,,01-11-2022,Rope,unknown,104.92314590208765,35.31139298689835,,10.466125720055942,49.00146898796227,,41.840571851808676,36.217469788659976,59.069797770680395,66.50582305242229,75.75854883175582,67.23322338152735,44.697869754635235,40.337332596634816,49.276397163042894,33.57438135087177,46.913730053594804,,57.05930440322418,37.21623035235183,7.06,49.83,missing,33.4,46.26,60.19,40.42,66.28,missing,nan
2009,nan,Beagle,11.0,35.35,25.91kg,Brown,nan,No,nan,65,53865,Dry,26,116,13,27/02/2018,2017-05-04,nan,None,,61.69528001742595,45.397306995414986,51.86258352191853,28.950489859974176,60.01896478044654,,29.24430345921516,72.85356091170559,42.581430433020174,71.29038742696866,67.51441395621265,10.38637546293105,67.70475630205186,,,,54.43974287908978,59.33134602969068,40.87632561968758,error,49.83,82.12,missing,nan,nan,40.42,error,15.35,
7034,Max,Mixed,6.0,39.05,unknown,Black,nan,nan,Tokyo,46,47715,Wet,122,32,nan,2016-10-23,not_a_date,Frisbee,Advanced,,59.09778626887808,43.22012652019899,15.83706065974809,60.89851371701903,94.35778198915108,69.92542372454486,29.608824545827282,57.84592152525463,51.364213665772986,72.57663298127756,59.92810595502291,,16.507997503265827,36.363684529704145,,,33.86853820387674,50.26870718793366,31.834204958635787,error,nan,82.12,missing,nan,,error,,,missing
7489,Lucy,Pug,18.0,5.63,10.51kg,nan,nan,Yes,Tokyo,89,111264,nan,-20,73,1,07/06/2020,06/04/2022,Ball,Intermediate,,55.95215309116246,105.35131190274163,27.827391728201256,81.51763533691728,54.13550305351132,37.68238566708793,52.39835559457078,16.58504849686684,34.015114562395794,,63.5396828366375,,48.081347910504356,5.726836251848518,53.53872380624186,46.59031752453908,,,48.43041326251197,missing,,,error,nan,,40.42,,error,nan
2938,Milo,nan,7.0,unknown,14.84kg,Brown,Yes,No,Sydney,27,94026,nan,198,117,14,02/02/2019,2016-12-17,Frisbee,None,61.72519655734477,41.83668844828007,74.99472261248337,63.91223791614705,53.736669746621814,,69.38778046279447,42.17138611858836,22.685290330523994,,,69.37166462911904,51.657624707528015,51.977272838500696,,56.555406470696916,26.39662393070408,61.621078082657164,55.42735125943337,30.63189298875039,error,nan,missing,error,46.26,,error,66.28,nan,nan
3566,Toby,Mixed,1.0,8.75kg,22.66,Golden,Yes,nan,Lahore,31,48236,Unknown,183,80,4,10-18-2019,22/09/2023,None,Basic,56.57989679963784,69.22381269053683,45.76759547979811,62.91820417690776,74.077947782357,48.119203402100105,,,42.50150620079496,51.02774565893289,70.41796893729189,53.57354091289258,67.65978539383268,,16.731433576396753,,,60.70063378364404,44.912855539409165,64.43289881175244,missing,nan,missing,error,46.26,error,,nan,15.35,nan
7443,Duke,Husky,16.0,47.59kg,13.86,Brown,Yes,No,Toronto,28,33481,nan,16,10,4,not_a_date,24/12/2023,nan,Advanced,26.10739675616407,50.33354153042003,49.36118255861022,86.14463130432611,63.02592328963573,92.26040937768556,,,43.31566017129176,45.87617949665689,31.05253793668068,93.69777368634712,51.81532165531911,18.257868851000147,32.84177084463448,,,21.999297014126874,31.765583623636566,,missing,error,error,error,missing,error,nan,nan,nan,missing
2071,Toby,Pug,0.0,7.3,29.34,Mixed,Yes,Yes,Lahore,20,78846,Unknown,79,225,2,05-08-2024,05/07/2025,,unknown,14.568608284307317,84.509062725248,85.14139856260621,78.24310601439453,71.05572174805236,17.833264700241124,44.35516282740559,57.32370076860205,28.926051698899776,41.07855796785539,69.13760074064285,,69.20229735029643,57.87966296528335,53.2795345597115,35.98600428521191,13.00193261776991,52.04546959981441,51.86445640547487,59.37297336723111,missing,,82.12,nan,,,nan,error,15.35,
3589,Milo,Golden Retriever,6.0,23.62,42.58,Black,nan,nan,Toronto,,90107,Raw,20,250,9,01-13-2016,2025-07-27,None,unknown,25.861620710486434,,38.390878506920146,42.628589451153644,44.879248093586035,50.510155114361815,47.70781212833345,63.12415432216555,105.93343459055981,,84.27236107885417,11.457488684987311,34.08538431231695,62.97352155810419,39.042717521821245,41.41373760368862,55.60363542039923,39.013356750234905,26.72153333811452,,,49.83,missing,,,,missing,missing,missing,nan
3858,Lucy,German Shepherd,4.0,29.85kg,18.01kg,White,Yes,nan,Paris,57,91473,Mixed,53,294,7,2016-02-06,not_a_date,Bone,None,31.826252060840353,,42.92450750671616,,49.62746580460114,,54.7523068344899,37.81850810519909,8.120726637008893,59.36801272480919,,56.76537582528776,22.31476671507972,28.496792495326673,70.45340153319532,54.521071768509714,48.14647981140973,68.66334819715584,46.5019222280116,10.862148765985104,missing,nan,82.12,error,46.26,60.19,,nan,missing,70.55
3288,Bear,Bulldog,-3.0,,46.42,Black,No,Yes,Toronto,78,82580,Mixed,77,112,7,18/05/2019,,nan,nan,81.092852809454,84.3065323811521,,,27.980966396169173,59.70262135199829,32.15556627011546,55.29631229870215,,42.537080254934764,70.3366741453905,76.12214684503772,72.72756522556632,56.40674611196412,48.34276646844249,33.321271544781055,,69.96041416965345,52.12446907575281,89.68260857815424,,49.83,82.12,,missing,error,40.42,66.28,nan,
7095,Cooper,Golden Retriever,7.0,,unknown,Black,No,Yes,Tokyo,46,26595,Wet,188,10,-2,05-15-2018,19/05/2024,nan,unknown,68.4360786811366,44.35034744541574,,58.211940822864165,51.108347107356465,39.46658289747933,,47.06350605699415,36.215995079330675,,71.14152546731827,58.49388748136397,62.45864302125041,27.067142095348924,34.67236017331366,40.00525759499632,51.163635241178135,,60.66497480606772,,7.06,missing,,,error,nan,,,missing,missing
7497,Toby,Husky,13.0,46.07,,Mixed,No,No,Lahore,82,65681,nan,50,33,unknown,03/11/2019,2024-02-07,nan,Basic,44.70022095173091,24.029166194294618,66.55570994476871,42.43401659603606,29.511869926279036,27.62151094286374,,44.66193833457014,,,,13.025593739918271,,51.17904864667012,68.92765153699453,,25.021215183208227,,29.872766900248497,40.26987225107613,nan,missing,missing,nan,nan,,error,66.28,error,nan
2584,Charlie,German Shepherd,-3.0,29.72,36.43,,No,Yes,nan,16,118971,Mixed,-19,160,7,2016-01-05,11-20-2024,,None,50.161044974889364,25.508063133860105,46.045357890348875,59.286763496811744,62.490221724426874,60.804162995536664,32.22055707445288,43.40998989438469,56.97521141624926,63.13512135520502,62.48532825050064,56.464431641696656,,65.78141790727705,53.389434840701426,47.258784914370494,61.289483355741325,42.843416860971885,,52.18399500047793,error,nan,nan,33.4,missing,60.19,40.42,,missing,70.55
7079,,Mixed,2.0,5.2,,,nan,No,Berlin,28,26285,Unknown,116,32,8,2017-06-02,not_a_date,nan,None,59.08422709378482,96.89666570000081,43.380985468882045,82.13354210214598,,69.03621208947209,67.96556053586508,51.56014575194843,,62.970086420170176,90.52332151044627,63.7499366506164,70.53008438601586,69.3929843308927,,,50.12586561975031,,,39.602954835478336,nan,49.83,nan,error,,missing,error,,,nan
4720,Bear,Beagle,14.0,48.99,17.55kg,Mixed,No,nan,Paris,33,90805,nan,72,159,0,2022-01-11,2016-07-14,Rope,Advanced,86.05229954182045,64.72181630697696,47.76690107781811,60.06396968404067,52.59150602076901,53.06001394474432,27.268670582043132,,60.97948557508258,,15.407742241949393,7.92534525334478,83.38761606503328,46.949170934799895,53.10275468489394,38.158568770009495,68.27430994600196,48.416714259119004,52.562448926778195,,error,,error,33.4,46.26,60.19,missing,missing,15.35,missing
4367,Toby,nan,11.0,49.95,,nan,nan,nan,Sydney,79,62774,Dry,167,86,12,23/05/2020,2021-02-22,nan,Advanced,20.593247231910084,75.38851780087333,60.684430876019334,-16.348264267321838,73.64147509935279,57.61179287948404,72.42203898793302,29.917536329859384,39.82735953123283,59.8557250545638,44.08402127405181,79.07215155658967,51.25138594816423,60.00218231960994,44.25742527087233,42.64347397035127,86.78634270976806,70.76457930440043,50.312118473808766,48.808684067262554,,49.83,missing,nan,,60.19,error,nan,,
5205,Toby,nan,6.0,19.94,unknown,,nan,No,Lahore,57,34150,Unknown,125,134,11,10-29-2023,2023-01-26,nan,None,43.761386651251605,-1.299625908484927,62.868411948559455,,14.165564191830093,34.999003192003144,60.70080447096525,34.2695308875699,,74.46362933294631,19.02995997136234,46.41083878873861,61.60468878199019,44.75289370309581,23.464759886723478,15.096225688142916,31.853575680326276,55.1879775177563,35.42420554575863,34.10264430250912,nan,error,nan,error,,missing,40.42,error,nan,70.55
3686,Cooper,Golden Retriever,-3.0,unknown,37.85,Black,No,No,London,26,102310,Unknown,136,290,3,2018-10-10,20/05/2020,,Basic,,57.92960466741078,7.946809716255849,,46.40064027764796,34.94922501839848,66.70690137949713,48.96356650608713,47.904256510631384,,63.01223458064949,11.892558412282057,65.39755075842211,52.01384262831266,35.25243678248272,52.297477742811914,,,,87.46971281293526,error,nan,missing,,missing,,nan,error,nan,missing
